run,scenario_id,source_row,problem_description,gold_labels,predicted_labels,gold_label_count,predicted_label_count,exact_hits,exact_recall,compatible_predicted_hits,exact_precision,any_exact_sublabel,all_exact_sublabels,strict_exact_set,gold_category_count,predicted_category_count,category_hits,category_recall,any_correct_top_level,all_correct_top_levels,category_supported_gold_labels,category_only_gold_labels,graded_retrieval_score,outcome_tier,provider_error,promptfoo_success,latency_ms
run2,gold-0206,233,Father being taken to court by the mother of my child. She is asking for more child support and less or modified visiting time for me. CPS is involved claiming her to be a negligent mother as a minor child died while under her care. Immediate danger order was filed by me and granted for my daughter. An agreement per courts request and safety plan was put in place that the mother must follow But now the mother wants me to pay her court cost from the CPS trial against her. Other issues in visitation and communication need changed on mother's part,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,Family Law > Child Support/Modification || Family Law > Juvenile/DHS Issues || Family Law > Child Custody/Visitation,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,21969
run2,gold-0207,234,"I am looking for a lawyer to help me get on my sons birth certificate ,also full custody and establishing paternity with my son. I would also like to mention my wife is in need of help due to her untreated mental condition so i will need help from a judge and a court order to get her help in the Hospital where she is currently at.",Family Law > Paternity || Family Law > Child Custody/Visitation,Family Law > Paternity || Family Law > Child Custody/Visitation || Family Law > Guardianship,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,24028
run2,gold-0208,235,I just have questions. Need some advice about child support payments and medical insurance. My daughter's dad pays child support and he is court ordered to pay her medical insurance. The medical insurance is giving me problems. I can't afford the deductibles. I can't afford for payments for monthly visits for anything that she needs to have done. He does pay child support. It was remodified I believe in 2021 and he is still paying the minimum amount. They told him he could pay when COVID hit. He still isn't paying the original amount. I did talk to child support. He lives in Montana. He did not tell child support or anybody that he moved. He is remarried now. I do have questions. There are other things I do have questions about pertaining this,Family Law > Child Support/Modification,Family Law > Child Support/Modification || Family Law > Other || Family Law > Child Custody/Visitation,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,24754
run2,gold-0209,237,"I am trying to divorce my husband, after he committed infidelity online, I took screenshots, and they are saved to my phone. He doesn't support me as a husband, always stressing me out. There is no more love, trust and we have a daughter she is 3 years old. We also have property together as a home. But when I was pregnant with my daughter he was never there, until the day she was born. And now that I live still in the house, he been so cold taking screenshots from my conversations I have with friends. This is just a toxic relationship.",Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.) || Family Law > Child Custody/Visitation || Family Law > Spousal Support,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,16137
run2,gold-0210,240,Currently I have a restraining order against my daughters mother. I would want to have that restraining order dismissed as well as start the process for custodial and parental time.,Family Law > Restraining Orders || Family Law > Child Custody/Visitation,Family Law > Restraining Orders || Family Law > Child Custody/Visitation || Family Law > Parental Responsibility,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,12953
run2,gold-0211,241,"I am seeking a divorce and have paperwork drafted. We've been living separately since 1/1/2024 following three+ years of trauma that led me to take time off work. We have no shared bank or financial accounts and no children. There is a house that was purchased in my name only, one year prior to marriage. We had originally agreed to sell the house and split the profits after I receive my down payment back. All other personal property including vehicles has been divided already. We wrote out a division of assets agreement in March 2024 and both signed it, but it was not filed legally and I question its validity. This could potentially be a situation where we agree and do not need legal counsel, however, he left the country 3/7/2024 and has not returned as of 7/28/2024. He has visited multiple countries and has not given me his exact location the whole time, so I'm not sure how this affects serving him paperwork. There is also a history and future concern of domestic violence.",Family Law > General (Divorce/Separation) || Family Law > Restraining Orders,Family Law > General (Divorce/Separation etc.) || Family Law > Domestic Violence || Family Law > Restraining Orders,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,16693
run2,gold-0212,242,I am 16 homeless in Portland seeking free legal aid/pro bono for emancipation and seeing what my options are. I'm currently working with DHS and other reasources to get away from my toxic abusive parents but I can't afford a lawyer and my mom is going out of her way to make me leaving her difficult. Any help or reasources are greatly appreciated.,Family Law > Emancipation || Family Law > Juvenile/DHS Issue - SCF (CSD) related,Family Law > Emancipation || Family Law > Juvenile/DHS Issues || Family Law > Domestic Violence,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,19823
run2,gold-0213,243,"I am seeking a divorce from my spouse. She is currently living in Washington. I'm seeking a lawyer to help me fill out the forms correctly to petition her for a divorce and to help me serve her papers across state lines. She is hard to get a hold of, only intermittently responds to my calls and texts, and is refusing to sign an initial joint divorce agreement we had drafted together. We agree on the terms of the divorce, but it has been difficult for me to file for it because she is not signing the papers or returning them to me.",Family Law > General (Divorce/Separation) || Family Law > Document Review,Family Law > General (Divorce/Separation etc.) || Family Law > Document Review || Family Law > General (Divorce/Separation),2,3,2,1.0,3,1.0,True,True,True,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,13526
run2,gold-0214,244,"I want to amend a legal separation done 15 years ago in San Jose, CA to a divorce. My former husband and myself have lived in separate residences in Portland, Oregon for twelve years",Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.) || Family Law > Other || General Litigation > General Litigation,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,11315
run2,gold-0215,245,I'm married to an abusive narcissist. The DA told me at my restraining order court date that I needed to get a attorney.,Family Law > Restraining Orders || Family Law > General (Divorce/Separation),Family Law > Restraining Orders || Family Law > Domestic Violence || General Litigation > Stalking Orders,2,3,1,0.5,1,0.333333,True,False,False,1,2,1,1.0,True,True,2,1,0.75,some_exact_sublabels,,True,14068
run2,gold-0216,246,"I have been in litigation for my children for months now . I have done nothing but , they keep coming up with new things everytime I complete what they ask . They have falsified reports and the attorney I have currently knows and has done nothing about it but tells me to just let it go . There own allegations are false . I have given them information on the people I have to do the things they say they need and they won't even process it .. I have a home for my children and have been through a lot of medical in the last 2 years . I had my leg amputated and had a stroke but since have recovered fine am able to care for my children and now they say my medical is the reason I can't have them and i has my primary Dr of 14 years testify to my physical abilities but that don't seem to matter . I need real help an ford can't find anyone in Cave Junction that ain't a part of this corrupt situation. The judge the attorneys. They all know that there doing this.",Family Law > Juvenile/DHS Issue - SCF (CSD) related || Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || General Litigation > Malpractice (Legal) || Family Law > Juvenile/DHS Issues,2,3,2,1.0,2,0.666667,True,True,False,1,2,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,19793
run2,gold-0217,247,"Filing for modification of parenting time. It's been 11 years since the last order. I initially had full custody of my son, but due to having postpartum depression after giving birth to my 3rd child, I relapse and was evicted from my house. This was 2012. Taylor gained full custody in 2013 when he filed, and I was homeless on the streets so did not know til too late. I've been clean and sober, off the streets, since 2015, and still can't have visits with my son without my ex making it so he is the supervisor of visits. I need help. I've already filed for modification. We have mediation on July 31st and a status check hearing on September 30th",Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Pro Se Coaching || Family Law > Parental Responsibility,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,20139
run2,gold-0218,248,"Birth Certificate is from Idaho. The certificate has the wrong last name. Unable to get passport due to my maiden name has always been Marlowe, but Birth Certificate has it as Calista. Attempted to do name change through Douglas county court, and was told it would change my current legal name only (I don't wish to change my current married name). I need help correcting name on Idaho Birth Certificate.",Family Law > Birth Certificate/Name Changes || Administrative Law > General (State),Family Law > Birth Certificate/Name Change || Family Law > Other,2,2,1,0.5,1,0.5,True,False,False,2,1,1,0.5,True,False,1,0,0.5,some_exact_sublabels,,False,9639
run2,gold-0219,250,"My husband and I are in the process of separating. We have been married 9 years, together 13, and have two kids (ages 4 and 9). Things have been pretty amicable so far. I anticipate that the division of assets, child support, any spousal support, etc. may be more contentious. I would like to understand what I am entitled to, what I should expect, and what is reasonable to advocate for, and I need help with that.",Family Law > General (Divorce/Separation) || Family Law > Child Support/Modification,Family Law > Child Support/Modification || Family Law > General (Divorce/Separation etc.) || Family Law > Spousal Support,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,11531
